,id_lancamento,id_centro_custo,id_forma_pagamento,dt_vencimento,valor,dt_pagamento,dt_competencia,ds_periodicidade,id_centro_resultado,valor_rateado,etapa_rateio,ds_canal_aquisicao,ds_segmento
1305,48609428,125736,402884,2024-12-16,-3974.0,2024-12-16,2024-11-25,,268,-1911.0979968008337,2,,segmento-M
1306,48609428,125736,402884,2024-12-16,-3974.0,2024-12-16,2024-11-25,,268,-680.2541242549365,2,,segmento-R
1307,48609428,125736,402884,2024-12-16,-3974.0,2024-12-16,2024-11-25,,268,-1380.902181234757,2,,segmento-S
1308,48982973,125736,236252,2024-12-15,-724.5,,2024-11-01,,268,-0.31825817577078697,2,,segmento-D
1309,48982973,125736,236252,2024-12-15,-724.5,,2024-11-01,,268,-348.41230465078104,2,,segmento-M
1310,48982973,125736,236252,2024-12-15,-724.5,,2024-11-01,,268,-124.01713966348804,2,,segmento-R
1311,48982973,125736,236252,2024-12-15,-724.5,,2024-11-01,,268,-251.7522975099601,2,,segmento-S
1312,48983118,125736,236252,2024-12-15,-543.92,,2024-11-01,,268,-0.23893303928950507,2,,segmento-D
1313,48983118,125736,236252,2024-12-15,-543.92,,2024-11-01,,268,-261.571319179645,2,,segmento-M
1314,48983118,125736,236252,2024-12-15,-543.92,,2024-11-01,,268,-93.10614576364998,2,,segmento-R
1315,48983118,125736,236252,2024-12-15,-543.92,,2024-11-01,,268,-189.00360201741546,2,,segmento-S
1316,48983294,125736,236252,2024-12-15,-19.8,,2024-11-01,,268,-0.008697738965164365,2,,segmento-D
1317,48983294,125736,236252,2024-12-15,-19.8,,2024-11-01,,268,-9.521826959400228,2,,segmento-M
1318,48983294,125736,236252,2024-12-15,-19.8,,2024-11-01,,268,-3.389288288940046,2,,segmento-R
1319,48983294,125736,236252,2024-12-15,-19.8,,2024-11-01,,268,-6.880187012694562,2,,segmento-S
1320,48983231,125736,236252,2024-12-15,-392.7,,2024-11-01,,268,-0.17250515614242656,2,,segmento-D
1321,48983231,125736,236252,2024-12-15,-392.7,,2024-11-01,,268,-188.8495680281045,2,,segmento-M
1322,48983231,125736,236252,2024-12-15,-392.7,,2024-11-01,,268,-67.22088439731091,2,,segmento-R
1323,48983231,125736,236252,2024-12-15,-392.7,,2024-11-01,,268,-136.45704241844214,2,,segmento-S
1324,48983347,125736,236252,2024-12-15,-11612.1,,2024-11-01,,268,-5.100960335221471,2,,segmento-D
1325,48983347,125736,236252,2024-12-15,-11612.1,,2024-11-01,,268,-5584.262971477343,2,,segmento-M
1326,48983347,125736,236252,2024-12-15,-11612.1,,2024-11-01,,268,-1987.7148757576115,2,,segmento-R
1327,48983347,125736,236252,2024-12-15,-11612.1,,2024-11-01,,268,-4035.0211924298246,2,,segmento-S
1328,48983352,125737,236252,2024-12-15,-18844.71,,2024-11-01,,288,-8.278099416879927,2,,segmento-D
1329,48983352,125737,236252,2024-12-15,-18844.71,,2024-11-01,,288,-9062.427662630256,2,,segmento-M
1330,48983352,125737,236252,2024-12-15,-18844.71,,2024-11-01,,288,-3225.7653995692613,2,,segmento-R
1331,48983352,125737,236252,2024-12-15,-18844.71,,2024-11-01,,288,-6548.238838383602,2,,segmento-S
1332,47152862,125737,236252,2024-10-31,-418.28,,2024-11-30,,288,-0.18374193203782577,2,,segmento-D
1333,47152862,125737,236252,2024-10-31,-418.28,,2024-11-30,,288,-201.15099901908724,2,,segmento-M
1334,47152862,125737,236252,2024-10-31,-418.28,,2024-11-30,,288,-71.59957098473951,2,,segmento-R
1335,47152862,125737,236252,2024-10-31,-418.28,,2024-11-30,,288,-145.3456880641354,2,,segmento-S
1336,47152858,125736,236252,2024-10-31,-418.28,,2024-11-30,,268,-0.18374193203782577,2,,segmento-D
1337,47152858,125736,236252,2024-10-31,-418.28,,2024-11-30,,268,-201.15099901908724,2,,segmento-M
1338,47152858,125736,236252,2024-10-31,-418.28,,2024-11-30,,268,-71.59957098473951,2,,segmento-R
1339,47152858,125736,236252,2024-10-31,-418.28,,2024-11-30,,268,-145.3456880641354,2,,segmento-S
1340,46975393,125737,236252,2024-10-31,-418.28,,2024-10-31,,288,-0.18374193203782577,2,,segmento-D
1341,46975393,125737,236252,2024-10-31,-418.28,,2024-10-31,,288,-201.15099901908724,2,,segmento-M
1342,46975393,125737,236252,2024-10-31,-418.28,,2024-10-31,,288,-71.59957098473951,2,,segmento-R
1343,46975393,125737,236252,2024-10-31,-418.28,,2024-10-31,,288,-145.3456880641354,2,,segmento-S
1344,47152859,125736,236252,2024-10-31,-83.66,,2024-11-30,,268,-0.03675014352654801,2,,segmento-D
1345,47152859,125736,236252,2024-10-31,-83.66,,2024-11-30,,268,-40.23212340522338,2,,segmento-M
1346,47152859,125736,236252,2024-10-31,-83.66,,2024-11-30,,268,-14.320598901652739,2,,segmento-R
1347,47152859,125736,236252,2024-10-31,-83.66,,2024-11-30,,268,-29.070527549597326,2,,segmento-S
1348,46975389,125736,236252,2024-10-31,-418.28,,2024-10-31,,268,-0.18374193203782577,2,,segmento-D
1349,46975389,125736,236252,2024-10-31,-418.28,,2024-10-31,,268,-201.15099901908724,2,,segmento-M
1350,46975389,125736,236252,2024-10-31,-418.28,,2024-10-31,,268,-71.59957098473951,2,,segmento-R
1351,46975389,125736,236252,2024-10-31,-418.28,,2024-10-31,,268,-145.3456880641354,2,,segmento-S
1352,46975394,125737,236252,2024-10-31,-125.49,,2024-10-31,,288,-0.05512521528982202,2,,segmento-D
1353,46975394,125737,236252,2024-10-31,-125.49,,2024-10-31,,288,-60.34818510783508,2,,segmento-M
1354,46975394,125737,236252,2024-10-31,-125.49,,2024-10-31,,288,-21.48089835247911,2,,segmento-R
1355,46975394,125737,236252,2024-10-31,-125.49,,2024-10-31,,288,-43.60579132439599,2,,segmento-S
1356,45930093,125736,402853,2024-10-07,-45.7,2024-10-07,2024-10-03,,268,-0.0200750843791925,2,,segmento-D
1357,45930093,125736,402853,2024-10-07,-45.7,2024-10-07,2024-10-03,,268,-21.977146062858104,2,,segmento-M
1358,45930093,125736,402853,2024-10-07,-45.7,2024-10-07,2024-10-03,,268,-7.822751252755561,2,,segmento-R
1359,45930093,125736,402853,2024-10-07,-45.7,2024-10-07,2024-10-03,,268,-15.880027600007146,2,,segmento-S
1360,45930094,125737,402853,2024-10-07,-68.56,2024-10-07,2024-10-03,,288,-0.0301170193662459,2,,segmento-D
1361,45930094,125737,402853,2024-10-07,-68.56,2024-10-07,2024-10-03,,288,-32.970528097802,2,,segmento-M
1362,45930094,125737,402853,2024-10-07,-68.56,2024-10-07,2024-10-03,,288,-11.735838640895432,2,,segmento-R
1363,45930094,125737,402853,2024-10-07,-68.56,2024-10-07,2024-10-03,,288,-23.82351624193632,2,,segmento-S
1364,46473966,125737,433996,2024-11-04,-49.87,2024-11-04,2024-10-01,,288,-0.021906880918825596,2,,segmento-D
1365,46473966,125737,433996,2024-11-04,-49.87,2024-11-04,2024-10-01,,288,-23.982500528549966,2,,segmento-M
1366,46473966,125737,433996,2024-11-04,-49.87,2024-11-04,2024-10-01,,288,-8.536555907547479,2,,segmento-R
1367,46473966,125737,433996,2024-11-04,-49.87,2024-11-04,2024-10-01,,288,-17.329036682983727,2,,segmento-S
1368,46504622,125737,402853,2024-10-16,-370.3,2024-10-16,2024-10-01,,288,-0.16266528983840223,2,,segmento-D
1369,46504622,125737,402853,2024-10-16,-370.3,2024-10-16,2024-10-01,,288,-178.07740015484367,2,,segmento-M
1370,46504622,125737,402853,2024-10-16,-370.3,2024-10-16,2024-10-01,,288,-63.38653805022722,2,,segmento-R
1371,46504622,125737,402853,2024-10-16,-370.3,2024-10-16,2024-10-01,,288,-128.67339650509072,2,,segmento-S
1372,46504621,125736,402853,2024-10-16,-324.02,2024-10-16,2024-10-01,,268,-0.14233542320669482,2,,segmento-D
1373,46504621,125736,402853,2024-10-16,-324.02,2024-10-16,2024-10-01,,268,-155.82133188812432,2,,segmento-M
1374,46504621,125736,402853,2024-10-16,-324.02,2024-10-16,2024-10-01,,268,-55.464504615270386,2,,segmento-R
1375,46504621,125736,402853,2024-10-16,-324.02,2024-10-16,2024-10-01,,268,-112.59182807339857,2,,segmento-S
1376,46504900,125736,402853,2024-10-16,-30.89,2024-10-16,2024-10-01,,268,-0.01356935134514784,2,,segmento-D
1377,46504900,125736,402853,2024-10-16,-30.89,2024-10-16,2024-10-01,,268,-14.855011857367325,2,,segmento-M
1378,46504900,125736,402853,2024-10-16,-30.89,2024-10-16,2024-10-01,,268,-5.28763208309889,2,,segmento-R
1379,46504900,125736,402853,2024-10-16,-30.89,2024-10-16,2024-10-01,,268,-10.733786708188637,2,,segmento-S
1380,46991623,125737,433996,2024-10-01,-188.39,,2024-10-01,,288,-0.08275591129531891,2,,segmento-D
1381,46991623,125737,433996,2024-10-01,-188.39,,2024-10-01,,288,-90.59681721623276,2,,segmento-M
1382,46991623,125737,433996,2024-10-01,-188.39,,2024-10-01,,288,-32.24787983603107,2,,segmento-R
1383,46991623,125737,433996,2024-10-01,-188.39,,2024-10-01,,288,-65.46254703644082,2,,segmento-S
1384,47026329,125736,402853,2024-10-17,-14.54,,2024-10-18,,268,-0.006387127502701507,2,,segmento-D
1385,47026329,125736,402853,2024-10-17,-14.54,,2024-10-18,,268,-6.992291110589864,2,,segmento-M
1386,47026329,125736,402853,2024-10-17,-14.54,,2024-10-18,,268,-2.4889016020802153,2,,segmento-R
1387,47026329,125736,402853,2024-10-17,-14.54,,2024-10-18,,268,-5.052420159827219,2,,segmento-S
1388,47175039,125736,402853,2024-11-25,-62.37,2024-11-25,2024-10-25,,268,-0.027397877740267747,2,,segmento-D
1389,47175039,125736,402853,2024-11-25,-62.37,2024-11-25,2024-10-25,,268,-29.993754922110718,2,,segmento-M
1390,47175039,125736,402853,2024-11-25,-62.37,2024-11-25,2024-10-25,,268,-10.676258110161145,2,,segmento-R
1391,47175039,125736,402853,2024-11-25,-62.37,2024-11-25,2024-10-25,,268,-21.67258908998787,2,,segmento-S
1392,47175043,125737,402853,2024-11-25,-83.75,2024-11-25,2024-10-25,,288,-0.0367896787036624,2,,segmento-D
1393,47175043,125737,402853,2024-11-25,-83.75,2024-11-25,2024-10-25,,288,-40.27540443685702,2,,segmento-M
1394,47175043,125737,402853,2024-11-25,-83.75,2024-11-25,2024-10-25,,288,-14.336004757511558,2,,segmento-R
1395,47175043,125737,402853,2024-11-25,-83.75,2024-11-25,2024-10-25,,288,-29.101801126927757,2,,segmento-S
1396,47646593,125737,236252,2024-11-15,-1507.37,,2024-10-01,,288,-0.6621571102989802,2,,segmento-D
1397,47646593,125737,236252,2024-11-15,-1507.37,,2024-10-01,,288,-724.8947628177333,2,,segmento-M
1398,47646593,125737,236252,2024-11-15,-1507.37,,2024-10-01,,288,-258.02583273230084,2,,segmento-R
1399,47646593,125737,236252,2024-11-15,-1507.37,,2024-10-01,,288,-523.7872473396667,2,,segmento-S
1400,47646638,125736,236252,2024-11-15,-1557.68,,2024-10-01,,268,-0.6842572743059205,2,,segmento-D
1401,47646638,125736,236252,2024-11-15,-1557.68,,2024-10-01,,268,-749.0888595009368,2,,segmento-M
1402,47646638,125736,236252,2024-11-15,-1557.68,,2024-10-01,,268,-266.63770615738036,2,,segmento-R
1403,47646638,125736,236252,2024-11-15,-1557.68,,2024-10-01,,268,-541.2691770673771,2,,segmento-S
1404,47646724,125736,236252,2024-11-15,-5711.47,,2024-10-01,,268,-2.5089330892609754,2,,segmento-D
1405,47646724,125736,236252,2024-11-15,-5711.47,,2024-10-01,,268,-2746.6479304952336,2,,segmento-M
1406,47646724,125736,236252,2024-11-15,-5711.47,,2024-10-01,,268,-977.6675951329497,2,,segmento-R
1407,47646724,125736,236252,2024-11-15,-5711.47,,2024-10-01,,268,-1984.6455412825562,2,,segmento-S
1408,47646730,125737,236252,2024-11-15,-120.54,,2024-10-01,,288,-0.05295078054853094,2,,segmento-D
1409,47646730,125737,236252,2024-11-15,-120.54,,2024-10-01,,288,-57.967728367985025,2,,segmento-M
1410,47646730,125737,236252,2024-11-15,-120.54,,2024-10-01,,288,-20.6335762802441,2,,segmento-R
1411,47646730,125737,236252,2024-11-15,-120.54,,2024-10-01,,288,-41.885744571222354,2,,segmento-S
1412,47646807,125736,236252,2024-11-15,-1769.86,,2024-10-01,,268,-0.7774636507518081,2,,segmento-D
1413,47646807,125736,236252,2024-11-15,-1769.86,,2024-10-01,,268,-851.1262960789943,2,,segmento-M
1414,47646807,125736,236252,2024-11-15,-1769.86,,2024-10-01,,268,-302.95786722542573,2,,segmento-R
1415,47646807,125736,236252,2024-11-15,-1769.86,,2024-10-01,,268,-614.9983730448281,2,,segmento-S
1416,47646762,125737,236252,2024-11-15,-2439.76,,2024-10-01,,288,-1.071737152406536,2,,segmento-D
1417,47646762,125737,236252,2024-11-15,-2439.76,,2024-10-01,,288,-1173.2814415387022,2,,segmento-M
1418,47646762,125737,236252,2024-11-15,-2439.76,,2024-10-01,,288,-417.6287876678973,2,,segmento-R
1419,47646762,125737,236252,2024-11-15,-2439.76,,2024-10-01,,288,-847.7780336409943,2,,segmento-S
1420,47646757,125736,236252,2024-11-15,-2503.41,,2024-10-01,,268,-1.0996973082213193,2,,segmento-D
1421,47646757,125736,236252,2024-11-15,-2503.41,,2024-10-01,,268,-1203.8907489107132,2,,segmento-M
1422,47646757,125736,236252,2024-11-15,-2503.41,,2024-10-01,,268,-428.52415128360605,2,,segmento-R
1423,47646757,125736,236252,2024-11-15,-2503.41,,2024-10-01,,268,-869.8954024974593,2,,segmento-S
1424,47647054,125737,236252,2024-11-15,-341.11,,2024-10-01,,288,-0.14984271406097052,2,,segmento-D
1425,47647054,125737,236252,2024-11-15,-341.11,,2024-10-01,,288,-164.0399188950006,2,,segmento-M
1426,47647054,125737,236252,2024-11-15,-341.11,,2024-10-01,,288,-58.38990546668379,2,,segmento-R
1427,47647054,125737,236252,2024-11-15,-341.11,,2024-10-01,,288,-118.53033292425465,2,,segmento-S
1428,47647048,125736,236252,2024-11-15,-1393.73,,2024-10-01,,268,-0.6122373599958854,2,,segmento-D
1429,47647048,125736,236252,2024-11-15,-1393.73,,2024-10-01,,268,-670.2452468749939,2,,segmento-M
1430,47647048,125736,236252,2024-11-15,-1393.73,,2024-10-01,,268,-238.5733720678995,2,,segmento-R
1431,47647048,125736,236252,2024-11-15,-1393.73,,2024-10-01,,268,-484.2991436971107,2,,segmento-S
1432,47645138,125737,433996,2024-12-03,-50.3,,2024-11-01,,288,-0.022095771209483205,2,,segmento-D
1433,47645138,125737,433996,2024-12-03,-50.3,,2024-11-01,,288,-24.189287679688455,2,,segmento-M
1434,47645138,125737,433996,2024-12-03,-50.3,,2024-11-01,,288,-8.610161663317388,2,,segmento-R
1435,47645138,125737,433996,2024-12-03,-50.3,,2024-11-01,,288,-17.478454885784668,2,,segmento-S
1436,48081073,125737,402853,2024-11-14,-11.2,2024-11-14,2024-11-06,,288,-0.0049199331520121655,2,,segmento-D
1437,48081073,125737,402853,2024-11-14,-11.2,2024-11-14,2024-11-06,,288,-5.386083936630431,2,,segmento-M
1438,48081073,125737,402853,2024-11-14,-11.2,2024-11-14,2024-11-06,,288,-1.917173173541844,2,,segmento-R
1439,48081073,125737,402853,2024-11-14,-11.2,2024-11-14,2024-11-06,,288,-3.8918229566757114,2,,segmento-S
1440,48081070,125736,402853,2024-11-14,-16.79,2024-11-14,2024-11-06,,268,-0.007375506930561095,2,,segmento-D
1441,48081070,125736,402853,2024-11-14,-16.79,2024-11-14,2024-11-06,,268,-8.074316901430798,2,,segmento-M
1442,48081070,125736,402853,2024-11-14,-16.79,2024-11-14,2024-11-06,,268,-2.874047998550675,2,,segmento-R
1443,48081070,125736,402853,2024-11-14,-16.79,2024-11-14,2024-11-06,,268,-5.834259593087964,2,,segmento-S
1444,48200505,125737,402853,2024-11-18,-13.96,,2024-11-18,,288,-0.006132345250186593,2,,segmento-D
1445,48200505,125737,402853,2024-11-18,-13.96,,2024-11-18,,288,-6.713368906728646,2,,segmento-M
1446,48200505,125737,402853,2024-11-18,-13.96,,2024-11-18,,288,-2.3896194198789416,2,,segmento-R
1447,48200505,125737,402853,2024-11-18,-13.96,,2024-11-18,,288,-4.850879328142227,2,,segmento-S
1448,48206554,125736,402853,2024-11-18,-2653.35,,2024-11-18,,268,-1.165562913293882,2,,segmento-D
1449,48206554,125736,402853,2024-11-18,-2653.35,,2024-11-18,,268,-1275.996947612353,2,,segmento-M
1450,48206554,125736,402853,2024-11-18,-2653.35,,2024-11-18,,268,-454.1903071443975,2,,segmento-R
1451,48206554,125736,402853,2024-11-18,-2653.35,,2024-11-18,,268,-921.9971823299553,2,,segmento-S
1452,48494439,125736,402853,2024-11-19,-2282.18,2024-11-19,2024-11-20,,268,-1.0025154500767075,2,,segmento-D
1453,48494439,125736,402853,2024-11-19,-2282.18,2024-11-19,2024-11-20,,268,-1097.5011641517176,2,,segmento-M
1454,48494439,125736,402853,2024-11-19,-2282.18,2024-11-19,2024-11-20,,268,-390.65484582086833,2,,segmento-R
1455,48494439,125736,402853,2024-11-19,-2282.18,2024-11-19,2024-11-20,,268,-793.0214745773371,2,,segmento-S
1456,48608919,125736,402853,2024-12-20,-62.37,2024-12-20,2024-11-25,,268,-0.027397877740267747,2,,segmento-D
1457,48608919,125736,402853,2024-12-20,-62.37,2024-12-20,2024-11-25,,268,-29.993754922110718,2,,segmento-M
1458,48608919,125736,402853,2024-12-20,-62.37,2024-12-20,2024-11-25,,268,-10.676258110161145,2,,segmento-R
1459,48608919,125736,402853,2024-12-20,-62.37,2024-12-20,2024-11-25,,268,-21.67258908998787,2,,segmento-S
1460,48982921,125736,236252,2024-12-15,-1993.47,,2024-11-01,,268,-0.8756909946912225,2,,segmento-D
1461,48982921,125736,236252,2024-12-15,-1993.47,,2024-11-01,,268,-958.6604236745238,2,,segmento-M
1462,48982921,125736,236252,2024-12-15,-1993.47,,2024-11-01,,268,-341.2345719875411,2,,segmento-R
1463,48982921,125736,236252,2024-12-15,-1993.47,,2024-11-01,,268,-692.6993133432438,2,,segmento-S
1464,48982977,125737,236252,2024-12-15,-2340.14,,2024-11-01,,288,-1.0279761041383704,2,,segmento-D
1465,48982977,125737,236252,2024-12-15,-2340.14,,2024-11-01,,288,-1125.3741485237801,2,,segmento-M
1466,48982977,125737,236252,2024-12-15,-2340.14,,2024-11-01,,288,-400.5762169939474,2,,segmento-R
1467,48982977,125737,236252,2024-12-15,-2340.14,,2024-11-01,,288,-813.1616583781339,2,,segmento-S
1468,48983036,125736,236252,2024-12-15,-3219.13,,2024-11-01,,268,-1.4140986078247253,2,,segmento-D
1469,48983036,125736,236252,2024-12-15,-3219.13,,2024-11-01,,268,-1548.0807484754573,2,,segmento-M
1470,48983036,125736,236252,2024-12-15,-3219.13,,2024-11-01,,268,-551.0383641199783,2,,segmento-R
1471,48983036,125736,236252,2024-12-15,-3219.13,,2024-11-01,,268,-1118.5967887967397,2,,segmento-S
1472,48983037,125736,236252,2024-12-15,-684.78,,2024-11-01,,268,-0.3008099842709724,2,,segmento-D
1473,48983037,125736,236252,2024-12-15,-684.78,,2024-11-01,,268,-329.3109426898024,2,,segmento-M
1474,48983037,125736,236252,2024-12-15,-684.78,,2024-11-01,,268,-117.21802194446286,2,,segmento-R
1475,48983037,125736,236252,2024-12-15,-684.78,,2024-11-01,,268,-237.95022538146375,2,,segmento-S
1476,48983041,125737,236252,2024-12-15,-4020.78,,2024-11-01,,288,-1.7662472159774532,2,,segmento-D
1477,48983041,125737,236252,2024-12-15,-4020.78,,2024-11-01,,288,-1933.5945152432955,2,,segmento-M
1478,48983041,125737,236252,2024-12-15,-4020.78,,2024-11-01,,288,-688.2617457779979,2,,segmento-R
1479,48983041,125737,236252,2024-12-15,-4020.78,,2024-11-01,,288,-1397.1574917627295,2,,segmento-S
1480,48983069,125736,236252,2024-12-15,-995.98,,2024-11-01,,268,-0.43751384113759617,2,,segmento-D
1481,48983069,125736,236252,2024-12-15,-995.98,,2024-11-01,,268,-478.9671320718909,2,,segmento-M
1482,48983069,125736,236252,2024-12-15,-995.98,,2024-11-01,,268,-170.4880479807327,2,,segmento-R
1483,48983069,125736,236252,2024-12-15,-995.98,,2024-11-01,,268,-346.0873061062389,2,,segmento-S
1484,48983293,125736,236252,2024-12-15,-42.57,,2024-11-01,,268,-0.018700138775103382,2,,segmento-D
1485,48983293,125736,236252,2024-12-15,-42.57,,2024-11-01,,268,-20.471927962710488,2,,segmento-M
1486,48983293,125736,236252,2024-12-15,-42.57,,2024-11-01,,268,-7.286969821221099,2,,segmento-R
1487,48983293,125736,236252,2024-12-15,-42.57,,2024-11-01,,268,-14.792402077293309,2,,segmento-S
1488,48983235,125737,236252,2024-12-15,-1567.49,,2024-11-01,,288,-0.6885666086113884,2,,segmento-D
1489,48983235,125737,236252,2024-12-15,-1567.49,,2024-11-01,,288,-753.8064919490032,2,,segmento-M
1490,48983235,125737,236252,2024-12-15,-1567.49,,2024-11-01,,288,-268.31694444599157,2,,segmento-R
1491,48983235,125737,236252,2024-12-15,-1567.49,,2024-11-01,,288,-544.6779969963939,2,,segmento-S
1492,48983230,125736,236252,2024-12-15,-1828.77,,2024-11-01,,268,-0.8033416205719007,2,,segmento-D
1493,48983230,125736,236252,2024-12-15,-1828.77,,2024-11-01,,268,-879.4561357849674,2,,segmento-M
1494,48983230,125736,236252,2024-12-15,-1828.77,,2024-11-01,,268,-313.0418557659034,2,,segmento-R
1495,48983230,125736,236252,2024-12-15,-1828.77,,2024-11-01,,268,-635.4686668285573,2,,segmento-S
1496,48983431,125736,236252,2024-12-15,-278.25,,2024-11-01,,268,-0.12222958924530224,2,,segmento-D
1497,48983431,125736,236252,2024-12-15,-278.25,,2024-11-01,,268,-133.81052280066228,2,,segmento-M
1498,48983431,125736,236252,2024-12-15,-278.25,,2024-11-01,,268,-47.629771030180194,2,,segmento-R
1499,48983431,125736,236252,2024-12-15,-278.25,,2024-11-01,,268,-96.68747657991221,2,,segmento-S
1500,46975390,125736,236252,2024-10-31,-83.66,,2024-10-31,,268,-0.03675014352654801,2,,segmento-D
1501,46975390,125736,236252,2024-10-31,-83.66,,2024-10-31,,268,-40.23212340522338,2,,segmento-M
1502,46975390,125736,236252,2024-10-31,-83.66,,2024-10-31,,268,-14.320598901652739,2,,segmento-R
1503,46975390,125736,236252,2024-10-31,-83.66,,2024-10-31,,268,-29.070527549597326,2,,segmento-S
1504,46209732,125736,402853,2024-10-10,-1371.9,2024-10-10,2024-10-01,,268,-0.6026478831469188,2,,segmento-D
